BJDtcb1 BJDtcb2 BJDtdb1 BJDtdb2 RvTot ZB
2459200 -0.00274223015248952 2459200 -0.00299117456360315 -29360.7584749079 0.0000979369483501413
2459210 -0.00236400149054992 2459210 -0.00261310095950483 -32674.8408134598 0.000108991537116854
2459220 -0.00188051676840102 2459220 -0.00212977129682923 -35584.5937446199 0.00011869742815418
2459230 -0.00130607222072913 2459230 -0.00155548181004099 -38024.4185693432 0.000126835807755188
2459240 -0.000658683054961032 2459240 -0.00090824770628756 -39861.6441029775 0.000132964132483204
2459250 0.0000409734966654277 2459250 -0.000208746217486185 -41080.5250862616 0.000137029881806638
2459260 0.000771943091721901 2459260 0.000522068314259688 -41645.5246814101 0.000138914517594069
2459270 0.00151113196946465 2459270 0.0012611021285644 -41507.0347746934 0.000138452564989788
2459280 0.00223593883324695 2459280 0.00198575392913165 -40730.622501307 0.00013586273241506
2459290 0.00292521652793335 2459290 0.00267487656115389 -39316.3197378337 0.000131145126198717
2459300 0.0035578307541774 2459300 0.00330733572561236 -37308.0731008732 0.000124446336474793
2459310 0.00411584859363092 2459310 0.00386519850443694 -34822.3925850668 0.000116154998752727
2459320 0.00458371270750514 2459320 0.00433290755908006 -31887.4231013476 0.000106364994350017
2459330 0.0049478194533248 2459330 0.0046968592472774 -28617.6665630333 0.0000954582605378063
2459340 0.00519917246890924 2459340 0.00494805720698779 -25135.6959603223 0.0000838436568018075
2459350 0.00533115570898016 2459350 0.00507988539303551 -21489.6608403289 0.0000716817927431945
2459360 0.0053404293180959 2459360 0.00508900395003068 -17827.1854368764 0.0000594650898018134
2459370 0.00522823116666209 2459370 0.00497665074835975 -14239.9385247667 0.0000474993220969111
2459380 0.00499767976082128 2459380 0.00474594429411692 -10792.2630926481 0.0000359991147363958
2459390 0.00465576188606797 2459390 0.00440387137268834 -7627.47532521263 0.0000254425190550078
2459400 0.00421289861279737 2459400 0.00396085305430765 -4789.33174938431 0.0000159754911158716
2459410 0.00368083679498121 2459410 0.00342863619276445 -2353.34661666892 0.000007849919348768
2459420 0.00307499875990268 2459420 0.00282264311510278 -425.882376256127 0.00000142059069496714
2459430 0.00241243133676262 2459430 0.00215992065025919 995.340248848379 -0.00000332009769521413
2459440 0.00171104011625493 2459440 0.00145837438864994 1837.00831259235 -0.00000612760015661351
2459450 0.00099135006237376 2459450 0.000738529293950931 2056.65513995014 -0.00000686026310892096
2459460 0.000273447722898572 2459460 0.0000204719136301882 1691.11848751896 -0.00000564096408162129
2459470 -0.000422275627964016 2459470 -0.000675406478421843 691.919507749806 -0.00000230799504552515
2459480 -0.00107472951739127 2459480 -0.00132801540970945 -902.577983328666 0.00000301067608354799
2459490 -0.0016652188246374 2459490 -0.00191865975977669 -3031.40010271357 0.0000101116623244524
2459500 -0.00217562386043339 2459500 -0.00242921983963553 -5693.53685920923 0.0000189915947091945
2459510 -0.00258962988411991 2459510 -0.00284338090887957 -8771.26728612746 0.0000292577983603826
2459520 -0.00289479795721287 2459520 -0.0031487040292176 -12187.2076561015 0.000040652148947995
2459530 -0.00308042993362589 2459530 -0.00333449105472914 -15877.3829722609 0.0000529612488525677
2459540 -0.00314000299520883 2459540 -0.00339421916736516 -19672.9057577279 0.0000656217500899503
2459550 -0.00307142056586869 2459550 -0.00332579179106517 -23492.4045955189 0.0000783622268293316
2459560 -0.00287529271189419 2459560 -0.00312981899210845 -27220.2362478022 0.0000907969347507809
2459570 -0.002557624300612 2459570 -0.00281230563772855 -30689.9215303722 0.000102370559069809
2459580 -0.00212805176636781 2459580 -0.00238288816212174 -33839.2092378571 0.000112875452116468
2459590 -0.00159904779334069 2459590 -0.00185403924927369 -36538.1791844334 0.000121878246798435
2459600 -0.000987806054906787 2459600 -0.00124295257229399 -38682.9998515812 0.000129032598450429
2459610 -0.000313061002862574 2459610 -0.000568362582688603 -40254.3488490586 0.00013427405451627
2459620 0.000404513909696773 2459620 0.000149057266767831 -41154.3442219293 0.000137276115938612
2459630 0.00114192173794263 2459630 0.000886310031603263 -41378.1809849998 0.000138022755012068
2459640 0.00187722026723018 2459640 0.00162145349751309 -40954.7212167796 0.000136610245267677
2459650 0.00258798252380328 2459650 0.0023320606910889 -39849.8342837958 0.000132924739166707
2459660 0.00325252350341833 2459660 0.00299644660842335 -38151.7374344057 0.00012726049777545
2459670 0.00385219265962979 2459670 0.00359596070336005 -35918.5645004836 0.000119811434684203
2459680 0.00436920758058592 2459680 0.00411282056432299 -33186.4134669925 0.000110697959809891
2459690 0.00478906966031546 2459690 0.00453252758556571 -30097.5026158592 0.000100394462277831
2459700 0.00510100694804467 2459700 0.0048443098164815 -26711.9615451318 0.0000891015128376971
2459710 0.0052960689369521 2459710 0.00503921675038768 -23122.7315085774 0.0000771291301416843
2459720 0.00536994057599601 2459720 0.00511293333630943 -19478.0448894671 0.0000649717641978409
2459730 0.00532151981055485 2459730 0.00506435751964227 -15824.0774350513 0.0000527834407196837
2459740 0.00515213381002177 2459740 0.00489481646975878 -12286.4843779571 0.0000409833004469951
2459750 0.00486781498072829 2459750 0.00461034259289695 -8980.63539221384 0.0000299561751890831
2459760 0.00447662611467304 2459760 0.00421899868093038 -5939.49765172293 0.0000198120316012851
2459770 0.00398938152221102 2459770 0.00373159904404642 -3298.16291607422 0.0000110014872891639
2459780 0.00342058461878874 2459780 0.00316264709746668 -1098.28799802056 0.00000366349442326719
2459790 0.00278546272045773 2459790 0.00252737015700658 615.604824460504 -0.00000205343666270785
2459800 0.00210189521779004 2459800 0.00184364761296097 1746.66119957124 -0.00000582623462652698
2459810 0.00138960873173838 2459810 0.00113120608597668 2301.69228221548 -0.00000767761903541775
2459820 0.000667916323845013 2459820 0.000409358637296524 2257.22613461563 -0.00000752929593250684
2459830 -0.0000419959235951075 2459830 -0.000300708651113039 1567.28876901014 -0.00000522791260149091
2459840 -0.000719464912486122 2459840 -0.000978332681476534 299.828355056401 -0.00000100011973969139
2459850 -0.00134518889012756 2459850 -0.00160421170139277 -1553.21654168644 0.0000051809727037444
2459860 -0.00189958467798986 2459860 -0.00215876253263582 -3959.24040058983 0.0000132066044189472
2459870 -0.00236605262578375 2459870 -0.00262538552517381 -6805.52015222169 0.0000227007717192862
2459880 -0.00273017160377353 2459880 -0.00298965954949462 -10067.6743198247 0.00003358214675242
2459890 -0.00297937962837668 2459890 -0.00323902262221053 -13630.9772939382 0.0000454680460771906
2459900 -0.00310597528437805 2459900 -0.00336577332822578 -17365.5327687913 0.0000579251822565574
2459910 -0.00310498307130938 2459910 -0.00336493616714927 -21208.4358910498 0.0000707437272856604
2459920 -0.00297521671647417 2459920 -0.00323532486630288 -24989.7962462774 0.0000833569877407569
2459930 -0.00272084324889952 2459930 -0.00298110645464911 -28599.4704060327 0.0000953975646913463
2459940 -0.00234864488928278 2459940 -0.00260906315278015 -31952.3381861623 0.000106581527765326
2459950 -0.00186996291959464 2459950 -0.00213053624249085 -34879.9481571425 0.000116346983475957
2459960 -0.00130012965814124 2459960 -0.0015608580418496 -37328.5545472597 0.000124514655226116
2459970 -0.000656077464271261 2459970 -0.000916960909942544 -39222.2454862564 0.000130831328272629
2459980 0.0000415741641628464 2459980 -0.000219464344302436 -40456.6611945113 0.000134948895860854
2459990 0.000771037074752064 2459990 0.000509843502999544 -41052.5463876808 0.000136936554913869
2460000 0.00151049867792919 2460000 0.0012491500427344 -40968.472562335 0.000136656114819056
